"松山機場","2020-07-01",4303,4437
"松山機場","2020-07-02",4428,4457
"松山機場","2020-07-03",4617,5152
"松山機場","2020-07-04",2915,3247
"松山機場","2020-07-05",3471,3557
"松山機場","2020-07-06",4511,5250
"松山機場","2020-07-07",4946,4718
"松山機場","2020-07-08",4832,4896
"松山機場","2020-07-09",4733,5272
"松山機場","2020-07-10",5282,5408
"松山機場","2020-07-11",3522,3740
"松山機場","2020-07-12",3457,3482
"松山機場","2020-07-13",4587,5403
"松山機場","2020-07-14",5075,5077
"松山機場","2020-07-15",4790,5682
"松山機場","2020-07-16",4778,5601
"松山機場","2020-07-17",5453,5663
"松山機場","2020-07-18",3815,3798
"松山機場","2020-07-19",3844,3696
"松山機場","2020-07-20",4963,5330
"松山機場","2020-07-21",5311,4994
"松山機場","2020-07-22",5227,5237
"松山機場","2020-07-23",4885,5360
"松山機場","2020-07-24",5314,5664
"松山機場","2020-07-25",3500,3763
"松山機場","2020-07-26",3790,3637
"松山機場","2020-07-27",4883,5155
"松山機場","2020-07-28",5032,4725
"松山機場","2020-07-29",5056,5213
"松山機場","2020-07-30",4866,5280
"松山機場","2020-07-31",5551,5604
"中山國中","2020-07-01",14175,14045
"中山國中","2020-07-02",14448,14152
"中山國中","2020-07-03",14941,15005
"中山國中","2020-07-04",8973,8804
"中山國中","2020-07-05",6904,6811
"中山國中","2020-07-06",13658,13547
"中山國中","2020-07-07",14174,14071
"中山國中","2020-07-08",14430,14715
"中山國中","2020-07-09",14231,14071
"中山國中","2020-07-10",15170,15121
"中山國中","2020-07-11",9617,9300
"中山國中","2020-07-12",7523,7617
"中山國中","2020-07-13",13975,13837
"中山國中","2020-07-14",14634,14695
"中山國中","2020-07-15",14650,14381
"中山國中","2020-07-16",14561,14517
"中山國中","2020-07-17",14938,14781
"中山國中","2020-07-18",9212,9069
"中山國中","2020-07-19",6989,7120
"中山國中","2020-07-20",14247,13943
"中山國中","2020-07-21",14874,14697
"中山國中","2020-07-22",14898,14792
"中山國中","2020-07-23",14665,14540
"中山國中","2020-07-24",15393,15143
"中山國中","2020-07-25",9982,9577
"中山國中","2020-07-26",7297,7353
"中山國中","2020-07-27",14200,14181
"中山國中","2020-07-28",14536,14598
"中山國中","2020-07-29",14835,14891
"中山國中","2020-07-30",14939,14860
"中山國中","2020-07-31",15264,15014
"南京復興","2020-07-01",39937,42150
"南京復興","2020-07-02",41743,42982
"南京復興","2020-07-03",41471,45146
"南京復興","2020-07-04",22310,23921
"南京復興","2020-07-05",16167,16656
"南京復興","2020-07-06",39028,41073
"南京復興","2020-07-07",40273,42700
"南京復興","2020-07-08",41115,43177
"南京復興","2020-07-09",40991,43304
"南京復興","2020-07-10",42155,45337
"南京復興","2020-07-11",22026,23443
"南京復興","2020-07-12",16634,17238
"南京復興","2020-07-13",38845,40924
"南京復興","2020-07-14",41321,43519
"南京復興","2020-07-15",41132,43240
"南京復興","2020-07-16",40923,43532
"南京復興","2020-07-17",40882,44450
"南京復興","2020-07-18",22056,23413
"南京復興","2020-07-19",16035,16845
"南京復興","2020-07-20",39503,41237
"南京復興","2020-07-21",40115,42499
"南京復興","2020-07-22",40825,43313
"南京復興","2020-07-23",40763,42995
"南京復興","2020-07-24",41594,44779
"南京復興","2020-07-25",22474,24242
"南京復興","2020-07-26",16977,17568
"南京復興","2020-07-27",39242,41068
"南京復興","2020-07-28",40338,42559
"南京復興","2020-07-29",41057,43452
"南京復興","2020-07-30",41036,43716
"南京復興","2020-07-31",41586,45001
"忠孝復興","2020-07-01",40283,39643
"忠孝復興","2020-07-02",41256,39962
"忠孝復興","2020-07-03",46618,46854
"忠孝復興","2020-07-04",43645,43332
"忠孝復興","2020-07-05",34120,32865
"忠孝復興","2020-07-06",38607,38076
"忠孝復興","2020-07-07",40415,39804
"忠孝復興","2020-07-08",41937,41548
"忠孝復興","2020-07-09",42071,41779
"忠孝復興","2020-07-10",47901,48087
"忠孝復興","2020-07-11",43196,42813
"忠孝復興","2020-07-12",34636,33475
"忠孝復興","2020-07-13",39227,38776
"忠孝復興","2020-07-14",43783,43070
"忠孝復興","2020-07-15",44018,43927
"忠孝復興","2020-07-16",44803,44070
"忠孝復興","2020-07-17",49483,49613
"忠孝復興","2020-07-18",46416,45791
"忠孝復興","2020-07-19",35954,34429
"忠孝復興","2020-07-20",40080,39428
"忠孝復興","2020-07-21",42129,41673
"忠孝復興","2020-07-22",44066,43379
"忠孝復興","2020-07-23",43933,43610
"忠孝復興","2020-07-24",49869,49542
"忠孝復興","2020-07-25",44771,44583
"忠孝復興","2020-07-26",36437,34967
"忠孝復興","2020-07-27",40429,39860
"忠孝復興","2020-07-28",42332,41869
"忠孝復興","2020-07-29",46376,45776
"忠孝復興","2020-07-30",45328,44971
"忠孝復興","2020-07-31",50927,50756
"大安","2020-07-01",24132,23923
"大安","2020-07-02",25223,24322
"大安","2020-07-03",26654,27031
"大安","2020-07-04",17148,17333
"大安","2020-07-05",12171,12388
"大安","2020-07-06",24420,24463
"大安","2020-07-07",25053,24959
"大安","2020-07-08",25263,24966
"大安","2020-07-09",25652,25653
"大安","2020-07-10",28491,28588
"大安","2020-07-11",14391,15267
"大安","2020-07-12",11906,12408
"大安","2020-07-13",24488,24371
"大安","2020-07-14",25751,25614
"大安","2020-07-15",24048,24513
"大安","2020-07-16",23538,24207
"大安","2020-07-17",24751,25559
"大安","2020-07-18",17568,18045
"大安","2020-07-19",12624,12998
"大安","2020-07-20",24015,24023
"大安","2020-07-21",24448,24691
"大安","2020-07-22",24387,24494
"大安","2020-07-23",24255,24298
"大安","2020-07-24",24781,25351
"大安","2020-07-25",15154,15902
"大安","2020-07-26",12289,12695
"大安","2020-07-27",23602,23709
"大安","2020-07-28",24514,24551
"大安","2020-07-29",24258,24632
"大安","2020-07-30",24198,24504
"大安","2020-07-31",25358,25755
"科技大樓","2020-07-01",13614,13079
"科技大樓","2020-07-02",14240,13607
"科技大樓","2020-07-03",14376,14003
"科技大樓","2020-07-04",9420,9224
"科技大樓","2020-07-05",7452,7272
"科技大樓","2020-07-06",13408,12932
"科技大樓","2020-07-07",13861,13378
"科技大樓","2020-07-08",13948,13383
"科技大樓","2020-07-09",13917,13503
"科技大樓","2020-07-10",14526,14167
"科技大樓","2020-07-11",9587,9298
"科技大樓","2020-07-12",7639,7361
"科技大樓","2020-07-13",13568,13134
"科技大樓","2020-07-14",14212,13617
"科技大樓","2020-07-15",14269,13855
"科技大樓","2020-07-16",14140,13548
"科技大樓","2020-07-17",14633,13926
"科技大樓","2020-07-18",9538,9288
"科技大樓","2020-07-19",7566,7445
"科技大樓","2020-07-20",13703,13311
"科技大樓","2020-07-21",14297,13803
"科技大樓","2020-07-22",14475,13879
"科技大樓","2020-07-23",14249,13592
"科技大樓","2020-07-24",14594,14135
"科技大樓","2020-07-25",9901,9488
"科技大樓","2020-07-26",8164,8102
"科技大樓","2020-07-27",14151,13491
"科技大樓","2020-07-28",14188,13477
"科技大樓","2020-07-29",14469,14122
"科技大樓","2020-07-30",14458,13863
"科技大樓","2020-07-31",14842,14348
"六張犁","2020-07-01",11230,10975
"六張犁","2020-07-02",11408,11226
"六張犁","2020-07-03",12026,11660
"六張犁","2020-07-04",8110,7591
"六張犁","2020-07-05",5917,5968
"六張犁","2020-07-06",11215,11141
"六張犁","2020-07-07",11543,11331
"六張犁","2020-07-08",11427,11269
"六張犁","2020-07-09",11520,11271
"六張犁","2020-07-10",12197,11850
"六張犁","2020-07-11",7702,7361
"六張犁","2020-07-12",5916,6122
"六張犁","2020-07-13",11109,10859
"六張犁","2020-07-14",11549,11381
"六張犁","2020-07-15",11246,11143
"六張犁","2020-07-16",11562,11256
"六張犁","2020-07-17",11886,11545
"六張犁","2020-07-18",8083,7816
"六張犁","2020-07-19",5988,6002
"六張犁","2020-07-20",10961,10928
"六張犁","2020-07-21",11451,11411
"六張犁","2020-07-22",11472,11416
"六張犁","2020-07-23",11366,11304
"六張犁","2020-07-24",11876,11493
"六張犁","2020-07-25",7746,7574
"六張犁","2020-07-26",5819,5963
"六張犁","2020-07-27",10920,10972
"六張犁","2020-07-28",11466,11357
"六張犁","2020-07-29",11429,11361
"六張犁","2020-07-30",11479,11156
"六張犁","2020-07-31",12042,11803
"麟光","2020-07-01",3958,3721
"麟光","2020-07-02",3992,3879
"麟光","2020-07-03",4344,3864
