"松山機場","2018-04-01",4686,5111
"松山機場","2018-04-02",5345,6137
"松山機場","2018-04-03",6252,6241
"松山機場","2018-04-04",5103,5810
"松山機場","2018-04-05",4681,4864
"松山機場","2018-04-06",5326,4683
"松山機場","2018-04-07",5669,4088
"松山機場","2018-04-08",6189,5187
"松山機場","2018-04-09",6169,5610
"松山機場","2018-04-10",5769,5588
"松山機場","2018-04-11",5598,5382
"松山機場","2018-04-12",5773,5490
"松山機場","2018-04-13",6532,6069
"松山機場","2018-04-14",4792,4349
"松山機場","2018-04-15",4726,4395
"松山機場","2018-04-16",5514,5638
"松山機場","2018-04-17",5735,5686
"松山機場","2018-04-18",5631,5715
"松山機場","2018-04-19",5968,6041
"松山機場","2018-04-20",6861,6374
"松山機場","2018-04-21",5101,4786
"松山機場","2018-04-22",5206,6506
"松山機場","2018-04-23",5804,6154
"松山機場","2018-04-24",5913,5570
"松山機場","2018-04-25",5934,5571
"松山機場","2018-04-26",6193,5909
"松山機場","2018-04-27",7201,6712
"松山機場","2018-04-28",5561,5634
"松山機場","2018-04-29",5567,4952
"松山機場","2018-04-30",6387,5593
"中山國中","2018-04-01",9507,8856
"中山國中","2018-04-02",15182,15013
"中山國中","2018-04-03",15495,14901
"中山國中","2018-04-04",8990,8319
"中山國中","2018-04-05",7862,7398
"中山國中","2018-04-06",8447,8199
"中山國中","2018-04-07",9111,9005
"中山國中","2018-04-08",8314,8291
"中山國中","2018-04-09",15159,15085
"中山國中","2018-04-10",15613,15373
"中山國中","2018-04-11",16118,15890
"中山國中","2018-04-12",16371,16084
"中山國中","2018-04-13",17063,16933
"中山國中","2018-04-14",11454,11084
"中山國中","2018-04-15",8901,8530
"中山國中","2018-04-16",15703,15376
"中山國中","2018-04-17",16245,15941
"中山國中","2018-04-18",16214,15995
"中山國中","2018-04-19",16248,15835
"中山國中","2018-04-20",17019,16714
"中山國中","2018-04-21",11392,11147
"中山國中","2018-04-22",9093,8962
"中山國中","2018-04-23",15626,15335
"中山國中","2018-04-24",16027,15830
"中山國中","2018-04-25",16452,16270
"中山國中","2018-04-26",16563,16256
"中山國中","2018-04-27",17109,16986
"中山國中","2018-04-28",11617,11280
"中山國中","2018-04-29",9607,9403
"中山國中","2018-04-30",15437,15141
"南京復興","2018-04-01",19985,20175
"南京復興","2018-04-02",39252,40956
"南京復興","2018-04-03",39400,42026
"南京復興","2018-04-04",18937,19804
"南京復興","2018-04-05",15742,16770
"南京復興","2018-04-06",18752,19991
"南京復興","2018-04-07",19721,21202
"南京復興","2018-04-08",16491,17554
"南京復興","2018-04-09",38292,40591
"南京復興","2018-04-10",40066,42286
"南京復興","2018-04-11",40228,42782
"南京復興","2018-04-12",41425,43080
"南京復興","2018-04-13",42434,45766
"南京復興","2018-04-14",25658,27373
"南京復興","2018-04-15",19233,19758
"南京復興","2018-04-16",39821,41557
"南京復興","2018-04-17",41988,44190
"南京復興","2018-04-18",40952,42975
"南京復興","2018-04-19",41365,43832
"南京復興","2018-04-20",42665,46269
"南京復興","2018-04-21",25835,27378
"南京復興","2018-04-22",19692,20276
"南京復興","2018-04-23",39823,41712
"南京復興","2018-04-24",41600,43108
"南京復興","2018-04-25",41465,43839
"南京復興","2018-04-26",41645,44337
"南京復興","2018-04-27",43365,46800
"南京復興","2018-04-28",26376,28020
"南京復興","2018-04-29",19783,20776
"南京復興","2018-04-30",40114,42519
"忠孝復興","2018-04-01",42527,42579
"忠孝復興","2018-04-02",44702,44444
"忠孝復興","2018-04-03",47835,48266
"忠孝復興","2018-04-04",44092,45069
"忠孝復興","2018-04-05",38626,39735
"忠孝復興","2018-04-06",48693,49566
"忠孝復興","2018-04-07",47122,48059
"忠孝復興","2018-04-08",39301,39543
"忠孝復興","2018-04-09",41896,41838
"忠孝復興","2018-04-10",43468,43812
"忠孝復興","2018-04-11",44362,44512
"忠孝復興","2018-04-12",44909,45101
"忠孝復興","2018-04-13",51672,52657
"忠孝復興","2018-04-14",53310,53783
"忠孝復興","2018-04-15",42142,41632
"忠孝復興","2018-04-16",43195,42635
"忠孝復興","2018-04-17",43632,43918
"忠孝復興","2018-04-18",45015,44886
"忠孝復興","2018-04-19",45178,45242
"忠孝復興","2018-04-20",51794,52479
"忠孝復興","2018-04-21",53102,54017
"忠孝復興","2018-04-22",42042,42114
"忠孝復興","2018-04-23",42592,42579
"忠孝復興","2018-04-24",44100,43684
"忠孝復興","2018-04-25",45659,46049
"忠孝復興","2018-04-26",46625,47029
"忠孝復興","2018-04-27",52310,53019
"忠孝復興","2018-04-28",53615,54921
"忠孝復興","2018-04-29",43677,44026
"忠孝復興","2018-04-30",47663,48101
"大安","2018-04-01",13446,14243
"大安","2018-04-02",26648,26888
"大安","2018-04-03",27178,27325
"大安","2018-04-04",13054,13253
"大安","2018-04-05",11439,11825
"大安","2018-04-06",13219,14364
"大安","2018-04-07",14330,15239
"大安","2018-04-08",12019,13104
"大安","2018-04-09",26629,26510
"大安","2018-04-10",27544,27410
"大安","2018-04-11",27574,27722
"大安","2018-04-12",27962,27663
"大安","2018-04-13",28464,28712
"大安","2018-04-14",21340,22031
"大安","2018-04-15",16402,17008
"大安","2018-04-16",25027,24855
"大安","2018-04-17",27842,28043
"大安","2018-04-18",27472,27587
"大安","2018-04-19",27749,28006
"大安","2018-04-20",28265,28744
"大安","2018-04-21",21374,22553
"大安","2018-04-22",14343,15072
"大安","2018-04-23",24705,24856
"大安","2018-04-24",28122,27596
"大安","2018-04-25",28208,28697
"大安","2018-04-26",28419,28377
"大安","2018-04-27",29020,29147
"大安","2018-04-28",17828,19103
"大安","2018-04-29",15866,16839
"大安","2018-04-30",26376,26623
"科技大樓","2018-04-01",9448,9071
"科技大樓","2018-04-02",13605,12796
"科技大樓","2018-04-03",14011,13261
"科技大樓","2018-04-04",9185,8751
"科技大樓","2018-04-05",7827,7618
"科技大樓","2018-04-06",8608,8408
"科技大樓","2018-04-07",9366,9272
"科技大樓","2018-04-08",8225,8548
"科技大樓","2018-04-09",15014,14726
"科技大樓","2018-04-10",15833,15362
"科技大樓","2018-04-11",15757,15370
"科技大樓","2018-04-12",16298,15623
"科技大樓","2018-04-13",16893,16398
"科技大樓","2018-04-14",12173,11792
"科技大樓","2018-04-15",9360,9126
"科技大樓","2018-04-16",15663,15085
"科技大樓","2018-04-17",16256,15790
"科技大樓","2018-04-18",16022,15556
"科技大樓","2018-04-19",16243,15603
"科技大樓","2018-04-20",16885,16255
"科技大樓","2018-04-21",11815,11518
"科技大樓","2018-04-22",9969,9688
"科技大樓","2018-04-23",15122,14884
"科技大樓","2018-04-24",16461,15680
"科技大樓","2018-04-25",16323,16084
"科技大樓","2018-04-26",16304,16066
"科技大樓","2018-04-27",17320,16545
"科技大樓","2018-04-28",12018,11776
"科技大樓","2018-04-29",9898,9642
"科技大樓","2018-04-30",15366,15014
"六張犁","2018-04-01",8003,7774
"六張犁","2018-04-02",11891,11484
"六張犁","2018-04-03",12384,11726
"六張犁","2018-04-04",8516,7695
"六張犁","2018-04-05",6882,6792
"六張犁","2018-04-06",6971,7171
"六張犁","2018-04-07",7549,7737
"六張犁","2018-04-08",7013,7205
"六張犁","2018-04-09",11741,11604
"六張犁","2018-04-10",12204,12024
"六張犁","2018-04-11",12158,11927
"六張犁","2018-04-12",12084,11815
"六張犁","2018-04-13",12846,12697
"六張犁","2018-04-14",9383,9095
"六張犁","2018-04-15",7536,7494
"六張犁","2018-04-16",12220,11694
"六張犁","2018-04-17",12510,12014
"六張犁","2018-04-18",12728,12129
"六張犁","2018-04-19",12608,11914
"六張犁","2018-04-20",13263,12681
"六張犁","2018-04-21",9731,9331
"六張犁","2018-04-22",7743,7567
"六張犁","2018-04-23",12063,11514
"六張犁","2018-04-24",12501,12012
"六張犁","2018-04-25",12950,12467
"六張犁","2018-04-26",13016,12244
"六張犁","2018-04-27",13642,13016
"六張犁","2018-04-28",9475,9076
"六張犁","2018-04-29",7680,7725
"六張犁","2018-04-30",12080,11438
"麟光","2018-04-01",7149,7357
"麟光","2018-04-02",4689,4236
"麟光","2018-04-03",4745,4213
"麟光","2018-04-04",6740,6450
"麟光","2018-04-05",5966,5813
"麟光","2018-04-06",3954,3912
"麟光","2018-04-07",3900,3849
"麟光","2018-04-08",3863,4026
"麟光","2018-04-09",4165,3868
"麟光","2018-04-10",4405,3920
"麟光","2018-04-11",4298,3997
"麟光","2018-04-12",4293,3962
"麟光","2018-04-13",4648,4149
"麟光","2018-04-14",4040,3810
"麟光","2018-04-15",3652,3570
"麟光","2018-04-16",4233,3923
"麟光","2018-04-17",4424,3965
"麟光","2018-04-18",4466,4023
"麟光","2018-04-19",4258,3873
"麟光","2018-04-20",4681,4174
"麟光","2018-04-21",4163,3941
"麟光","2018-04-22",3630,3564
"麟光","2018-04-23",4099,3851
"麟光","2018-04-24",4318,4063
"麟光","2018-04-25",4423,4023
"麟光","2018-04-26",4393,4033
"麟光","2018-04-27",4751,4199
"麟光","2018-04-28",4188,3900
"麟光","2018-04-29",3664,3578
"麟光","2018-04-30",4246,3927
"辛亥","2018-04-01",2487,2376
