"松山機場","2021-06-01",1010,963
"松山機場","2021-06-02",947,954
"松山機場","2021-06-03",874,879
"松山機場","2021-06-04",1009,985
"松山機場","2021-06-05",358,335
"松山機場","2021-06-06",353,366
"松山機場","2021-06-07",1000,989
"松山機場","2021-06-08",918,922
"松山機場","2021-06-09",899,936
"松山機場","2021-06-10",935,908
"松山機場","2021-06-11",975,966
"松山機場","2021-06-12",366,390
"松山機場","2021-06-13",338,339
"松山機場","2021-06-14",372,350
"松山機場","2021-06-15",958,984
"松山機場","2021-06-16",998,956
"松山機場","2021-06-17",989,953
"松山機場","2021-06-18",976,935
"松山機場","2021-06-19",435,354
"松山機場","2021-06-20",363,362
"松山機場","2021-06-21",1031,1012
"松山機場","2021-06-22",1040,986
"松山機場","2021-06-23",1074,1058
"松山機場","2021-06-24",1014,1034
"松山機場","2021-06-25",1028,1016
"松山機場","2021-06-26",450,417
"松山機場","2021-06-27",391,385
"松山機場","2021-06-28",1072,1031
"松山機場","2021-06-29",1049,1067
"松山機場","2021-06-30",1064,1062
"中山國中","2021-06-01",3589,3510
"中山國中","2021-06-02",3542,3462
"中山國中","2021-06-03",3462,3419
"中山國中","2021-06-04",3450,3296
"中山國中","2021-06-05",1292,1263
"中山國中","2021-06-06",971,959
"中山國中","2021-06-07",3515,3449
"中山國中","2021-06-08",3495,3399
"中山國中","2021-06-09",3401,3430
"中山國中","2021-06-10",3542,3419
"中山國中","2021-06-11",3444,3430
"中山國中","2021-06-12",1325,1291
"中山國中","2021-06-13",948,924
"中山國中","2021-06-14",1025,988
"中山國中","2021-06-15",3696,3692
"中山國中","2021-06-16",3724,3660
"中山國中","2021-06-17",3781,3713
"中山國中","2021-06-18",3736,3647
"中山國中","2021-06-19",1537,1469
"中山國中","2021-06-20",1105,1095
"中山國中","2021-06-21",3875,3755
"中山國中","2021-06-22",3957,3891
"中山國中","2021-06-23",4069,4014
"中山國中","2021-06-24",3987,3879
"中山國中","2021-06-25",4138,4030
"中山國中","2021-06-26",1715,1678
"中山國中","2021-06-27",1237,1255
"中山國中","2021-06-28",4141,4002
"中山國中","2021-06-29",4237,4174
"中山國中","2021-06-30",4417,4282
"南京復興","2021-06-01",10701,11004
"南京復興","2021-06-02",10537,10939
