"松山機場","2021-05-01",3338,3086
"松山機場","2021-05-02",3970,3205
"松山機場","2021-05-03",4811,4551
"松山機場","2021-05-04",4768,4197
"松山機場","2021-05-05",4561,4207
"松山機場","2021-05-06",4197,4740
"松山機場","2021-05-07",4847,5207
"松山機場","2021-05-08",2952,3154
"松山機場","2021-05-09",3430,2905
"松山機場","2021-05-10",4533,4713
"松山機場","2021-05-11",4589,4206
"松山機場","2021-05-12",3990,4246
"松山機場","2021-05-13",3641,4062
"松山機場","2021-05-14",3847,3829
"松山機場","2021-05-15",1504,1512
"松山機場","2021-05-16",1362,934
"松山機場","2021-05-17",1861,1758
"松山機場","2021-05-18",1407,1340
"松山機場","2021-05-19",1198,1258
"松山機場","2021-05-20",1215,1189
"松山機場","2021-05-21",1123,1109
"松山機場","2021-05-22",403,388
"松山機場","2021-05-23",403,357
"松山機場","2021-05-24",1048,1011
"松山機場","2021-05-25",998,1053
"松山機場","2021-05-26",1016,1000
"松山機場","2021-05-27",922,900
"松山機場","2021-05-28",1002,1002
"松山機場","2021-05-29",359,369
"松山機場","2021-05-30",338,371
"松山機場","2021-05-31",1013,1009
"中山國中","2021-05-01",8609,8639
"中山國中","2021-05-02",7177,7282
"中山國中","2021-05-03",14045,13828
"中山國中","2021-05-04",14713,14534
"中山國中","2021-05-05",15023,14900
"中山國中","2021-05-06",14850,14737
"中山國中","2021-05-07",15587,15435
"中山國中","2021-05-08",8740,8403
"中山國中","2021-05-09",6508,6663
"中山國中","2021-05-10",13954,13991
"中山國中","2021-05-11",14276,14304
"中山國中","2021-05-12",13325,13270
"中山國中","2021-05-13",12418,12444
"中山國中","2021-05-14",11871,11998
"中山國中","2021-05-15",3475,3311
"中山國中","2021-05-16",1652,1712
"中山國中","2021-05-17",5973,5930
"中山國中","2021-05-18",4589,4592
"中山國中","2021-05-19",4268,4220
"中山國中","2021-05-20",4013,4023
"中山國中","2021-05-21",3988,3881
"中山國中","2021-05-22",1175,1194
"中山國中","2021-05-23",869,849
"中山國中","2021-05-24",3666,3646
"中山國中","2021-05-25",3582,3562
"中山國中","2021-05-26",3437,3378
"中山國中","2021-05-27",3389,3325
"中山國中","2021-05-28",3419,3382
"中山國中","2021-05-29",1225,1157
"中山國中","2021-05-30",870,844
"中山國中","2021-05-31",3727,3652
"南京復興","2021-05-01",20007,21482
"南京復興","2021-05-02",16729,17504
"南京復興","2021-05-03",37992,40009
"南京復興","2021-05-04",39658,41981
"南京復興","2021-05-05",41179,44169
"南京復興","2021-05-06",40600,43175
"南京復興","2021-05-07",42122,45509
"南京復興","2021-05-08",21495,22686
"南京復興","2021-05-09",15390,15971
"南京復興","2021-05-10",38552,41005
