"松山機場","2019-12-01",5153,4726
"松山機場","2019-12-02",5664,5886
"松山機場","2019-12-03",5610,5697
"松山機場","2019-12-04",5681,5612
"松山機場","2019-12-05",6206,5727
"松山機場","2019-12-06",6981,6375
"松山機場","2019-12-07",5464,4998
"松山機場","2019-12-08",5244,5254
"松山機場","2019-12-09",5492,5905
"松山機場","2019-12-10",5581,5683
"松山機場","2019-12-11",5707,5778
"松山機場","2019-12-12",6227,6178
"松山機場","2019-12-13",7305,6748
"松山機場","2019-12-14",5436,4906
"松山機場","2019-12-15",5196,5147
"松山機場","2019-12-16",5818,5896
"松山機場","2019-12-17",5527,5711
"松山機場","2019-12-18",5689,5733
"松山機場","2019-12-19",6027,5834
"松山機場","2019-12-20",6951,6387
"松山機場","2019-12-21",4772,4507
"松山機場","2019-12-22",4680,4788
"松山機場","2019-12-23",6032,5982
"松山機場","2019-12-24",5841,5789
"松山機場","2019-12-25",5873,5628
"松山機場","2019-12-26",6080,5862
"松山機場","2019-12-27",6798,6231
"松山機場","2019-12-28",5035,4705
"松山機場","2019-12-29",4402,4116
"松山機場","2019-12-30",5898,5799
"松山機場","2019-12-31",6581,5740
"松山機場","2020-01-01",59,188
"中山國中","2019-12-01",9785,9426
"中山國中","2019-12-02",15652,15498
"中山國中","2019-12-03",16101,15777
"中山國中","2019-12-04",16400,16256
"中山國中","2019-12-05",16862,16817
"中山國中","2019-12-06",18073,17905
"中山國中","2019-12-07",11618,11590
"中山國中","2019-12-08",10048,9613
"中山國中","2019-12-09",16041,15565
"中山國中","2019-12-10",16444,16091
"中山國中","2019-12-11",16564,16300
"中山國中","2019-12-12",16822,16479
"中山國中","2019-12-13",17673,17438
"中山國中","2019-12-14",12703,12390
"中山國中","2019-12-15",10452,10292
"中山國中","2019-12-16",15880,15577
"中山國中","2019-12-17",16348,16161
"中山國中","2019-12-18",16761,16584
"中山國中","2019-12-19",16609,16378
"中山國中","2019-12-20",18002,17923
"中山國中","2019-12-21",12078,11803
"中山國中","2019-12-22",9556,9471
"中山國中","2019-12-23",16250,16075
"中山國中","2019-12-24",17309,16877
"中山國中","2019-12-25",16944,16690
"中山國中","2019-12-26",17085,16811
"中山國中","2019-12-27",17749,17361
"中山國中","2019-12-28",12736,12362
"中山國中","2019-12-29",8683,8710
"中山國中","2019-12-30",16838,16617
"中山國中","2019-12-31",19270,18932
"中山國中","2020-01-01",485,849
"南京復興","2019-12-01",21285,22149
"南京復興","2019-12-02",43126,45567
"南京復興","2019-12-03",44281,46762
"南京復興","2019-12-04",44674,47077
"南京復興","2019-12-05",47165,49330
"南京復興","2019-12-06",49731,52786
"南京復興","2019-12-07",29114,30700
"南京復興","2019-12-08",22838,23560
"南京復興","2019-12-09",43174,45669
"南京復興","2019-12-10",44363,47267
"南京復興","2019-12-11",44953,47585
"南京復興","2019-12-12",45752,48366
"南京復興","2019-12-13",47312,51128
"南京復興","2019-12-14",30467,32388
"南京復興","2019-12-15",23674,24263
"南京復興","2019-12-16",43729,46091
"南京復興","2019-12-17",44970,47313
"南京復興","2019-12-18",45466,48206
"南京復興","2019-12-19",45839,48462
"南京復興","2019-12-20",48521,51868
"南京復興","2019-12-21",28482,30631
"南京復興","2019-12-22",23613,24114
"南京復興","2019-12-23",44355,46885
"南京復興","2019-12-24",46086,49180
"南京復興","2019-12-25",46099,48989
"南京復興","2019-12-26",47118,49813
"南京復興","2019-12-27",48601,52275
"南京復興","2019-12-28",29882,31292
"南京復興","2019-12-29",22573,23532
"南京復興","2019-12-30",47647,49731
"南京復興","2019-12-31",51966,55513
"南京復興","2020-01-01",2042,1352
"忠孝復興","2019-12-01",40219,39483
"忠孝復興","2019-12-02",42512,42257
"忠孝復興","2019-12-03",44288,44362
"忠孝復興","2019-12-04",45164,45110
"忠孝復興","2019-12-05",48156,47979
"忠孝復興","2019-12-06",54741,55356
"忠孝復興","2019-12-07",53283,53847
"忠孝復興","2019-12-08",44110,44312
"忠孝復興","2019-12-09",43767,43667
"忠孝復興","2019-12-10",44949,45203
"忠孝復興","2019-12-11",46547,46810
"忠孝復興","2019-12-12",48210,48051
"忠孝復興","2019-12-13",54159,55538
"忠孝復興","2019-12-14",55694,57012
