"松山機場","2019-05-01 00",23,4
"松山機場","2019-05-01 01",0,0
"松山機場","2019-05-01 05",0,0
"松山機場","2019-05-01 06",45,214
"松山機場","2019-05-01 07",197,287
"松山機場","2019-05-01 08",136,431
"松山機場","2019-05-01 09",175,351
"松山機場","2019-05-01 10",312,332
"松山機場","2019-05-01 11",502,335
"松山機場","2019-05-01 12",275,384
"松山機場","2019-05-01 13",330,406
"松山機場","2019-05-01 14",494,375
"松山機場","2019-05-01 15",387,348
"松山機場","2019-05-01 16",371,351
"松山機場","2019-05-01 17",528,397
"松山機場","2019-05-01 18",577,221
"松山機場","2019-05-01 19",425,117
"松山機場","2019-05-01 20",257,135
"松山機場","2019-05-01 21",294,143
"松山機場","2019-05-01 22",319,108
"松山機場","2019-05-01 23",99,17
"松山機場","2019-05-02 00",8,7
"松山機場","2019-05-02 01",0,0
"松山機場","2019-05-02 05",0,0
"松山機場","2019-05-02 06",38,221
"松山機場","2019-05-02 07",279,420
"松山機場","2019-05-02 08",431,859
"松山機場","2019-05-02 09",343,395
"松山機場","2019-05-02 10",303,329
"松山機場","2019-05-02 11",282,355
"松山機場","2019-05-02 12",298,437
"松山機場","2019-05-02 13",316,376
"松山機場","2019-05-02 14",405,302
"松山機場","2019-05-02 15",300,359
"松山機場","2019-05-02 16",361,324
"松山機場","2019-05-02 17",552,435
"松山機場","2019-05-02 18",815,499
"松山機場","2019-05-02 19",588,295
"松山機場","2019-05-02 20",363,196
"松山機場","2019-05-02 21",291,159
"松山機場","2019-05-02 22",252,105
"松山機場","2019-05-02 23",68,29
"松山機場","2019-05-03 00",14,6
"松山機場","2019-05-03 01",0,0
"松山機場","2019-05-03 05",0,0
"松山機場","2019-05-03 06",42,258
"松山機場","2019-05-03 07",264,439
"松山機場","2019-05-03 08",423,792
"松山機場","2019-05-03 09",316,444
"松山機場","2019-05-03 10",377,285
"松山機場","2019-05-03 11",426,356
"松山機場","2019-05-03 12",332,421
"松山機場","2019-05-03 13",413,388
"松山機場","2019-05-03 14",426,314
"松山機場","2019-05-03 15",384,414
"松山機場","2019-05-03 16",466,462
"松山機場","2019-05-03 17",586,537
"松山機場","2019-05-03 18",879,558
"松山機場","2019-05-03 19",477,297
"松山機場","2019-05-03 20",380,231
"松山機場","2019-05-03 21",336,190
"松山機場","2019-05-03 22",257,129
"松山機場","2019-05-03 23",73,37
"松山機場","2019-05-04 00",6,10
"松山機場","2019-05-04 01",0,0
"松山機場","2019-05-04 05",0,0
"松山機場","2019-05-04 06",15,186
"松山機場","2019-05-04 07",73,255
"松山機場","2019-05-04 08",150,303
"松山機場","2019-05-04 09",210,284
"松山機場","2019-05-04 10",406,368
"松山機場","2019-05-04 11",379,462
"松山機場","2019-05-04 12",291,512
"松山機場","2019-05-04 13",373,427
"松山機場","2019-05-04 14",420,365
"松山機場","2019-05-04 15",329,421
