"松山機場","2019-10-01 00",16,3
"松山機場","2019-10-01 01",2,0
"松山機場","2019-10-01 05",0,0
"松山機場","2019-10-01 06",51,178
"松山機場","2019-10-01 07",296,341
"松山機場","2019-10-01 08",367,768
"松山機場","2019-10-01 09",343,414
"松山機場","2019-10-01 10",308,295
"松山機場","2019-10-01 11",338,306
"松山機場","2019-10-01 12",433,358
"松山機場","2019-10-01 13",397,359
"松山機場","2019-10-01 14",444,223
"松山機場","2019-10-01 15",377,277
"松山機場","2019-10-01 16",366,329
"松山機場","2019-10-01 17",537,421
"松山機場","2019-10-01 18",810,476
"松山機場","2019-10-01 19",728,279
"松山機場","2019-10-01 20",301,207
"松山機場","2019-10-01 21",284,192
"松山機場","2019-10-01 22",211,111
"松山機場","2019-10-01 23",42,17
"松山機場","2019-10-02 00",13,3
"松山機場","2019-10-02 01",1,0
"松山機場","2019-10-02 05",0,0
"松山機場","2019-10-02 06",42,214
"松山機場","2019-10-02 07",321,398
"松山機場","2019-10-02 08",480,804
"松山機場","2019-10-02 09",317,392
"松山機場","2019-10-02 10",307,239
"松山機場","2019-10-02 11",371,287
"松山機場","2019-10-02 12",321,325
"松山機場","2019-10-02 13",310,317
"松山機場","2019-10-02 14",400,275
"松山機場","2019-10-02 15",383,256
"松山機場","2019-10-02 16",362,301
"松山機場","2019-10-02 17",547,396
"松山機場","2019-10-02 18",768,494
"松山機場","2019-10-02 19",589,283
"松山機場","2019-10-02 20",287,228
"松山機場","2019-10-02 21",269,195
"松山機場","2019-10-02 22",201,100
"松山機場","2019-10-02 23",93,20
"松山機場","2019-10-03 00",10,3
"松山機場","2019-10-03 01",0,0
"松山機場","2019-10-03 05",0,0
"松山機場","2019-10-03 06",51,278
"松山機場","2019-10-03 07",320,408
"松山機場","2019-10-03 08",492,820
"松山機場","2019-10-03 09",289,327
"松山機場","2019-10-03 10",294,311
"松山機場","2019-10-03 11",249,276
"松山機場","2019-10-03 12",313,314
"松山機場","2019-10-03 13",317,310
"松山機場","2019-10-03 14",378,289
"松山機場","2019-10-03 15",301,268
"松山機場","2019-10-03 16",329,348
"松山機場","2019-10-03 17",530,522
"松山機場","2019-10-03 18",855,585
"松山機場","2019-10-03 19",497,478
"松山機場","2019-10-03 20",250,361
"松山機場","2019-10-03 21",583,192
"松山機場","2019-10-03 22",509,104
"松山機場","2019-10-03 23",85,23
"松山機場","2019-10-04 00",11,12
"松山機場","2019-10-04 01",0,0
"松山機場","2019-10-04 05",0,0
"松山機場","2019-10-04 06",54,287
"松山機場","2019-10-04 07",295,429
"松山機場","2019-10-04 08",434,762
"松山機場","2019-10-04 09",267,401
"松山機場","2019-10-04 10",254,305
"松山機場","2019-10-04 11",430,297
"松山機場","2019-10-04 12",303,361
"松山機場","2019-10-04 13",331,359
"松山機場","2019-10-04 14",402,311
"松山機場","2019-10-04 15",413,329
"松山機場","2019-10-04 16",317,400
"松山機場","2019-10-04 17",575,457
"松山機場","2019-10-04 18",804,493
"松山機場","2019-10-04 19",471,281
"松山機場","2019-10-04 20",257,203
